0 0.00112389
0.01 0.000346177
0.02 0.000710509
0.03 -0.000533574
0.04 0.000378597
0.05 -0.00157391
0.06 0.000632733
0.07 -0.00175469
0.08 0.0035462
0.09 0.00174055
0.1 0.0132068
0.11 0.0136337
0.12 0.0352806
0.13 0.0396332
0.14 0.0755453
0.15 0.0846705
0.16 0.137863
0.17 0.15103
0.18 0.222465
0.19 0.237233
0.2 0.325334
0.21 0.338176
0.22 0.438937
0.23 0.446414
0.24 0.553992
0.25 0.553992
0.26 0.661569
0.27 0.654092
0.28 0.754853
0.29 0.742011
0.3 0.830112
0.31 0.815344
0.32 0.886779
0.33 0.873611
0.34 0.926805
0.35 0.917678
0.36 0.953593
0.37 0.949236
0.38 0.97089
0.39 0.970453
0.4 0.981935
0.41 0.983717
0.42 0.98905
0.43 0.991385
0.44 0.993665
0.45 0.995513
0.46 0.996586
0.47 0.997619
0.48 0.998306
0.49 0.99864
0.5 0.999242
0.51 0.999112
0.52 0.999862
0.53 0.999405
0.54 1.00063
0.55 0.999687
0.56 1.00161
0.57 0.999401
0.58 1.00177
0.59 0.996467
0.6 0.99827
0.61 0.986798
0.62 0.986371
0.63 0.964722
0.64 0.960368
0.65 0.924456
0.66 0.91533
0.67 0.862138
0.68 0.84897
0.69 0.777535
0.7 0.762767
0.71 0.674666
0.72 0.661824
0.73 0.561063
0.74 0.553586
0.75 0.446008
0.76 0.446008
0.77 0.338431
0.78 0.345908
0.79 0.245147
0.8 0.257989
0.81 0.169888
0.82 0.184656
0.83 0.113221
0.84 0.126388
0.85 0.0731959
0.86 0.0823211
0.87 0.0464089
0.88 0.0507615
0.89 0.0291146
0.9 0.0295415
0.91 0.0180753
0.92 0.0162696
0.93 0.0109688
0.94 0.00858134
0.95 0.00637469
0.96 0.00442218
0.97 0.00351001
0.98 0.00226593
0.99 0.0019016
1 0.00112389
